customer_id,total_purchases,avg_order_value,days_since_last_purchase,total_spend,purchase_frequency_monthly,num_categories_bought,num_returns,true_segment
4956,3,29.07,261,176.41,0.36,2,1,Lost
4356,4,63.33,296,233.6,0.37,1,0,Lost
2377,20,122.03,83,3805.75,2.96,4,0,Loyal
1343,19,255.9,69,1996.77,3.25,6,0,Loyal
321,56,441.62,19,9540.02,3.12,8,1,Champions
1620,32,196.32,43,1503.96,2.73,5,2,Loyal
3714,12,106.87,109,1294.65,1.16,4,3,At Risk
2061,15,201.82,40,2828.71,1.76,5,1,Loyal
2220,23,180.97,32,3491.87,2.79,3,2,Loyal
1674,23,193.63,20,4381.72,2.94,5,2,Loyal
261,49,469.54,9,5101.31,3.72,7,1,Champions
4418,1,46.52,275,421.25,0.21,1,1,Lost
2040,33,273.53,86,3173.34,2.01,6,2,Loyal
902,51,360.56,29,6792.56,3.25,8,1,Champions
3745,7,62.77,195,1862.11,0.59,3,3,At Risk
2027,30,242.78,21,4102.7,1.84,5,0,Loyal
1918,23,193.1,79,3663.15,2.17,3,0,Loyal
1829,33,293.89,40,3024.13,1.72,4,1,Loyal
1574,23,220.49,77,3311.88,2.19,4,1,Loyal
4395,6,71.46,219,539.29,0.14,1,1,Lost
4209,3,70.68,290,388.42,0.44,1,1,Lost
225,59,393.52,1,12022.59,3.03,8,0,Champions
724,53,380.7,28,11666.0,3.68,9,0,Champions
4486,2,43.97,250,329.42,0.17,2,1,Lost
1142,18,127.46,20,2716.6,2.14,4,1,Loyal
2763,12,122.99,98,601.64,0.98,3,1,At Risk
847,36,377.44,10,6673.21,4.64,9,0,Champions
2552,15,103.22,103,1546.08,1.14,3,3,At Risk
2929,9,120.67,190,1768.46,1.32,4,1,At Risk
118,44,429.5,1,7800.37,5.58,8,0,Champions
646,31,489.79,7,14427.24,3.74,8,1,Champions
4,44,586.22,13,7037.66,4.2,9,1,Champions
4171,2,21.54,284,391.71,0.46,1,1,Lost
468,49,541.97,23,10225.77,3.82,7,0,Champions
6,37,368.59,24,7871.38,3.57,9,0,Champions
920,57,506.86,26,11740.2,5.04,6,1,Champions
2596,19,128.94,177,1753.14,0.8,4,2,At Risk
1064,23,261.15,81,2282.35,1.79,3,1,Loyal
2591,16,137.25,113,1529.62,1.41,4,2,At Risk
243,32,492.34,10,5595.25,5.23,8,0,Champions
1161,27,242.73,38,2692.33,3.44,5,2,Loyal
2871,10,88.84,90,791.79,0.68,2,1,At Risk
3736,18,58.37,162,1446.71,0.77,3,3,At Risk
2398,24,158.32,84,3403.78,2.3,5,1,Loyal
3518,6,128.39,90,1599.18,0.83,2,1,At Risk
3422,18,79.2,184,1713.69,1.14,4,1,At Risk
2564,13,87.11,141,1175.31,1.28,3,3,At Risk
1606,25,287.33,53,3366.88,3.23,3,0,Loyal
4829,4,58.1,300,551.59,0.13,1,0,Lost
2325,17,268.13,70,3988.25,2.31,5,2,Loyal
2710,7,90.64,136,695.33,1.43,4,2,At Risk
4399,2,62.77,332,182.54,0.5,1,0,Lost
1313,33,223.25,60,2060.69,2.62,6,1,Loyal
3449,9,115.39,180,1415.29,1.45,2,2,At Risk
3813,2,22.09,300,173.11,0.18,1,0,Lost
4656,5,48.97,305,216.3,0.4,1,0,Lost
2363,18,171.15,27,4487.18,1.56,5,1,Loyal
1976,15,150.81,47,1749.04,1.55,3,2,Loyal
3515,19,130.12,186,852.75,0.81,3,2,At Risk
1762,21,201.15,40,3487.22,2.16,6,0,Loyal
2740,8,113.02,95,1749.2,0.56,4,3,At Risk
4845,7,72.37,320,434.05,0.15,2,1,Lost
2473,33,277.86,88,3197.69,2.4,3,0,Loyal
4008,6,76.21,243,205.25,0.24,2,0,Lost
1494,25,220.68,32,2757.07,1.52,5,1,Loyal
4207,5,70.53,229,376.03,0.29,1,0,Lost
2159,29,107.03,65,2552.41,1.99,6,1,Loyal
1170,24,220.78,68,3933.46,3.04,6,2,Loyal
4517,2,44.78,243,130.9,0.31,2,0,Lost
233,59,546.38,23,12140.33,3.2,7,0,Champions
67,47,326.61,17,7398.74,4.95,9,0,Champions
1604,16,270.89,66,2148.23,2.83,5,0,Loyal
3284,19,117.94,198,1462.74,0.64,4,2,At Risk
3597,12,128.9,177,1785.28,1.24,3,2,At Risk
126,42,481.73,9,12266.71,3.69,6,0,Champions
1297,20,112.0,71,4004.47,1.85,4,1,Loyal
1977,33,296.43,38,4629.38,2.27,5,1,Loyal
4518,5,33.83,360,105.16,0.34,1,1,Lost
4482,4,43.37,318,493.52,0.43,1,1,Lost
2076,30,235.76,65,3284.76,1.58,6,0,Loyal
3087,5,121.43,95,1068.01,0.56,2,3,At Risk
4346,3,46.6,280,302.35,0.19,2,1,Lost
3346,7,94.53,90,1068.32,1.02,4,2,At Risk
4465,1,49.1,308,53.13,0.46,1,0,Lost
2798,7,93.74,172,1089.2,1.41,3,2,At Risk
919,55,579.28,28,5121.57,4.23,6,0,Champions
1647,30,176.45,83,4177.1,2.96,4,1,Loyal
365,38,307.96,20,8472.77,4.12,7,1,Champions
3288,7,134.2,195,1191.53,0.89,4,1,At Risk
2126,16,202.63,64,4373.18,2.4,6,1,Loyal
4124,2,57.1,295,134.56,0.4,1,0,Lost
526,31,530.48,23,8162.7,4.1,6,1,Champions
56,34,354.56,10,9711.68,3.81,7,0,Champions
639,34,462.0,10,7282.35,3.28,6,0,Champions
303,34,489.68,4,6668.6,5.69,7,1,Champions
2767,14,136.18,183,1660.26,1.43,4,2,At Risk
1277,30,210.79,52,3604.61,3.15,6,0,Loyal
2056,19,256.72,40,3708.4,3.45,6,1,Loyal
3645,9,87.62,191,1984.32,1.36,3,1,At Risk
4144,2,74.02,329,396.62,0.33,1,0,Lost
2879,15,83.22,99,1650.82,0.97,3,2,At Risk
4203,5,43.42,337,452.85,0.21,1,0,Lost
2287,24,266.45,70,2443.29,2.16,6,0,Loyal
2262,20,254.36,61,4613.06,2.99,3,0,Loyal
2297,26,286.51,47,4797.5,2.59,6,1,Loyal
1754,25,190.84,63,3326.56,2.39,3,2,Loyal
1969,33,133.82,85,3875.27,3.04,6,0,Loyal
4352,3,27.6,238,384.14,0.25,1,1,Lost
3118,7,129.56,91,501.89,1.01,3,3,At Risk
2394,25,297.27,31,4793.31,1.75,3,2,Loyal
524,44,562.1,25,7468.24,4.12,8,1,Champions
3901,7,20.52,343,86.97,0.49,1,0,Lost
3123,17,103.55,164,995.67,1.34,4,3,At Risk
4157,1,41.9,364,463.14,0.39,2,1,Lost
1970,22,164.49,86,1728.2,3.17,5,1,Loyal
672,30,382.09,19,6473.03,3.36,8,0,Champions
4189,5,70.56,319,384.78,0.44,2,1,Lost
667,41,397.08,21,7905.05,3.57,9,1,Champions
4339,5,33.67,235,154.51,0.42,1,0,Lost
1888,28,251.25,42,2157.05,2.18,3,2,Loyal
3267,11,126.52,191,1576.9,1.14,2,2,At Risk
281,57,419.7,14,12291.73,5.08,6,0,Champions
1720,30,147.27,75,3433.76,3.46,5,1,Loyal
2948,19,88.39,198,1267.9,0.97,2,2,At Risk
900,30,392.38,12,12184.54,4.01,8,0,Champions
4851,6,63.62,235,378.19,0.45,1,0,Lost
761,48,331.37,20,8585.78,3.21,6,1,Champions
1907,16,135.16,48,3330.96,1.76,6,1,Loyal
4043,1,57.65,220,411.72,0.42,1,1,Lost
3824,2,63.75,322,86.94,0.3,2,0,Lost
4139,3,49.25,336,326.58,0.31,2,0,Lost
3819,1,67.9,305,372.72,0.48,2,1,Lost
4301,6,21.9,210,269.88,0.14,1,1,Lost
2594,10,121.67,94,545.47,0.62,3,3,At Risk
4165,6,58.26,251,469.11,0.22,2,1,Lost
3032,19,106.9,97,1249.87,1.3,3,2,At Risk
3580,9,111.89,167,568.94,1.17,4,2,At Risk
2833,15,140.73,128,1770.59,0.64,3,3,At Risk
3473,19,71.94,193,942.96,0.65,3,1,At Risk
138,37,423.12,8,8012.65,3.72,6,0,Champions
2181,22,269.11,52,3359.76,3.37,3,2,Loyal
2129,17,114.24,72,2040.27,2.85,3,1,Loyal
3178,18,68.26,160,1100.42,0.7,2,2,At Risk
4368,5,57.3,346,417.22,0.4,2,0,Lost
4262,1,27.62,240,286.14,0.25,1,0,Lost
4345,3,47.52,360,462.45,0.12,1,0,Lost
1332,22,221.09,71,1832.66,3.34,6,1,Loyal
2018,31,169.81,68,1837.93,3.01,3,0,Loyal
2483,25,287.25,39,2615.12,3.35,6,0,Loyal
1359,27,181.42,42,2103.37,1.69,6,1,Loyal
1330,21,139.07,45,3126.54,3.28,5,1,Loyal
2151,30,143.23,29,2979.66,1.68,4,2,Loyal
2123,19,193.81,73,4590.92,2.84,6,2,Loyal
3982,5,40.63,252,115.1,0.26,1,0,Lost
1253,28,165.22,40,3656.32,2.86,5,2,Loyal
3279,15,95.13,147,1394.56,0.83,4,2,At Risk
3375,19,79.38,91,1511.25,0.53,2,1,At Risk
2815,10,70.51,155,1981.57,1.29,3,3,At Risk
1849,31,134.47,60,3002.62,3.1,4,1,Loyal
3038,11,114.03,98,880.03,0.96,4,2,At Risk
389,54,306.74,24,12905.1,4.61,7,0,Champions
236,54,338.25,22,13237.9,5.35,6,1,Champions
1078,21,283.93,26,2161.04,3.16,6,0,Loyal
1985,22,248.97,73,3214.76,3.02,5,2,Loyal
4364,3,23.74,240,217.79,0.16,2,0,Lost
3963,6,74.86,235,219.54,0.44,2,0,Lost
771,45,540.52,7,6752.22,5.5,9,1,Champions
2166,32,268.47,65,2014.36,2.98,6,0,Loyal
674,48,427.85,6,11309.22,4.59,6,0,Champions
250,34,475.02,13,6210.25,4.79,8,1,Champions
1575,30,121.45,37,4411.38,2.84,3,1,Loyal
3420,11,97.87,126,1033.45,1.45,3,1,At Risk
2082,24,230.95,72,2628.56,1.57,4,2,Loyal
1824,28,138.24,42,3197.75,3.1,3,0,Loyal
717,50,337.56,4,14773.08,5.91,7,1,Champions
4669,5,22.14,280,120.38,0.22,1,1,Lost
2049,33,119.57,86,2082.09,2.54,3,0,Loyal
4179,2,50.8,294,400.0,0.19,2,0,Lost
2725,5,73.92,187,1525.24,1.29,2,3,At Risk
4522,1,62.95,362,137.94,0.42,1,0,Lost
1461,27,252.85,75,4848.0,2.32,6,2,Loyal
1669,34,294.67,56,2754.78,2.68,4,0,Loyal
2757,18,128.66,174,1527.28,1.22,4,3,At Risk
2001,21,110.09,56,3116.42,1.56,5,0,Loyal
405,30,466.25,3,8865.41,5.65,8,0,Champions
385,59,446.23,21,12221.43,5.1,6,0,Champions
4536,3,49.04,336,370.97,0.18,1,0,Lost
2153,17,186.33,68,2388.29,2.67,4,0,Loyal
1634,20,229.69,49,3132.38,2.95,5,2,Loyal
4587,1,58.78,291,576.13,0.46,2,0,Lost
3926,1,30.72,347,503.34,0.13,2,1,Lost
4159,7,35.55,203,444.5,0.47,1,0,Lost
224,49,345.5,9,9935.47,5.13,8,1,Champions
2194,31,216.51,51,4221.06,2.46,6,2,Loyal
3137,16,54.77,124,1320.94,1.3,2,1,At Risk
1825,15,162.55,31,4671.38,1.77,5,1,Loyal
4601,3,33.87,328,520.24,0.2,2,1,Lost
798,40,592.44,19,10069.2,5.75,8,0,Champions
2872,14,100.32,193,1171.12,1.07,4,3,At Risk
10,55,334.07,10,12979.14,3.02,9,0,Champions
1945,16,151.04,23,3687.57,2.22,6,0,Loyal
1839,26,240.2,82,2789.81,2.48,3,0,Loyal
256,44,451.77,3,14417.26,4.42,7,0,Champions
4509,1,54.65,233,271.15,0.25,1,0,Lost
1582,24,274.57,43,3766.06,3.44,5,1,Loyal
2957,12,108.26,182,785.19,1.27,4,3,At Risk
925,57,495.37,17,8529.59,3.58,9,1,Champions
4430,3,62.87,330,514.46,0.2,1,1,Lost
2509,9,148.92,194,732.22,1.3,4,3,At Risk
3776,6,34.75,322,130.02,0.37,2,1,Lost
4137,4,35.61,361,236.73,0.2,2,0,Lost
2780,13,62.41,156,1653.45,0.93,3,1,At Risk
540,49,415.3,2,9938.14,5.38,7,0,Champions
2746,12,120.16,112,1747.87,0.69,3,2,At Risk
4499,2,64.99,310,167.26,0.49,2,0,Lost
4572,7,38.72,202,417.3,0.47,1,1,Lost
1146,18,246.03,64,3607.59,3.4,4,2,Loyal
668,47,446.59,25,9699.88,3.55,7,0,Champions
3020,7,108.3,177,1501.62,0.8,2,3,At Risk
358,59,500.43,20,7593.35,5.41,9,0,Champions
2832,7,123.87,123,1428.89,0.82,2,1,At Risk
2784,12,88.43,155,1922.71,0.99,2,3,At Risk
1354,29,289.57,38,4412.83,1.64,6,2,Loyal
471,52,554.76,13,10006.24,4.38,6,1,Champions
2704,16,112.96,157,1053.2,0.8,2,1,At Risk
3331,9,85.57,97,1155.63,0.87,4,1,At Risk
3638,17,97.93,161,1913.97,0.98,3,2,At Risk
1397,25,204.63,67,1537.42,1.94,3,0,Loyal
3585,18,131.93,161,923.01,0.99,2,2,At Risk
4487,2,44.61,313,360.21,0.29,2,0,Lost
3377,12,113.85,111,1219.3,0.76,3,2,At Risk
1257,19,199.94,39,4995.09,1.71,5,1,Loyal
3513,6,146.66,135,1953.41,0.57,4,2,At Risk
1251,31,146.52,50,1528.51,2.43,6,1,Loyal
4808,2,55.21,225,584.41,0.5,1,0,Lost
4299,1,50.21,309,65.12,0.1,2,1,Lost
3285,13,98.75,121,771.47,0.83,3,3,At Risk
2934,12,58.37,142,1342.96,0.95,2,2,At Risk
4176,2,77.34,262,494.46,0.14,1,1,Lost
1853,23,205.43,40,4777.21,2.51,5,2,Loyal
4870,2,34.08,244,329.36,0.11,2,1,Lost
2106,34,156.58,60,1644.26,3.24,6,0,Loyal
134,38,352.01,5,5965.34,3.25,7,0,Champions
929,34,314.46,14,9045.27,5.69,9,0,Champions
824,37,573.71,12,12293.45,3.02,9,1,Champions
4544,2,25.52,347,547.35,0.33,2,0,Lost
1532,32,110.9,67,2198.9,2.74,6,1,Loyal
1215,30,188.74,82,3651.24,1.92,5,1,Loyal
505,47,537.22,6,10201.7,4.74,8,1,Champions
4286,3,56.34,331,383.51,0.14,1,0,Lost
1997,32,186.32,47,3860.51,2.11,3,1,Loyal
3073,17,102.92,198,575.32,1.0,3,1,At Risk
1959,29,250.74,48,1554.47,2.43,6,2,Loyal
1385,28,161.15,25,4763.9,1.76,6,0,Loyal
895,44,454.68,17,13171.28,3.68,7,1,Champions
456,32,381.64,8,5886.05,5.59,9,0,Champions
4880,4,66.77,300,80.77,0.28,1,1,Lost
3710,16,63.18,128,1711.84,0.52,4,2,At Risk
4619,6,20.88,339,61.34,0.42,1,0,Lost
4269,7,70.65,208,574.01,0.5,1,0,Lost
3523,6,123.57,168,1920.8,0.65,3,1,At Risk
4135,7,26.24,212,449.73,0.17,2,0,Lost
3603,7,118.22,138,1643.05,0.59,4,2,At Risk
714,53,538.96,26,14437.02,5.46,7,1,Champions
4187,4,77.33,253,357.34,0.22,1,1,Lost
2215,28,142.55,75,2712.51,1.74,4,0,Loyal
2924,15,148.44,122,869.05,1.49,3,3,At Risk
1811,29,196.4,87,1934.83,1.73,3,1,Loyal
3487,10,107.56,102,1073.16,0.58,2,1,At Risk
3142,8,68.68,146,1817.27,1.45,2,3,At Risk
1828,29,205.61,68,3978.59,2.48,6,1,Loyal
1156,16,233.17,33,1760.16,2.81,5,1,Loyal
1325,19,194.94,70,4411.97,2.69,5,2,Loyal
4313,2,62.05,243,178.15,0.27,1,0,Lost
511,36,307.32,8,6338.28,4.99,7,0,Champions
1681,19,163.81,27,1652.1,2.95,4,0,Loyal
500,58,401.96,5,7419.32,3.38,7,0,Champions
4537,3,58.25,363,94.99,0.27,2,0,Lost
1857,18,139.49,28,3958.18,2.17,6,1,Loyal
1389,32,258.54,82,3275.0,2.01,3,1,Loyal
3720,8,138.59,139,1587.7,0.55,4,2,At Risk
2387,32,245.3,48,2823.68,2.31,4,2,Loyal
3237,10,105.34,124,1588.5,0.59,4,3,At Risk
1541,28,260.03,38,1993.16,3.5,3,1,Loyal
1218,31,129.05,73,4344.65,2.79,5,0,Loyal
2682,19,135.94,121,1812.16,0.69,4,3,At Risk
2994,8,88.37,145,552.79,0.8,2,3,At Risk
1192,30,189.82,63,1897.16,2.42,6,0,Loyal
1543,20,254.05,30,3766.85,1.58,6,0,Loyal
3302,15,64.96,124,545.22,1.45,2,2,At Risk
3325,5,80.74,125,1374.68,0.53,2,2,At Risk
2540,17,115.59,129,1446.37,1.04,2,1,At Risk
954,39,371.26,28,6133.04,4.4,7,0,Champions
4331,3,78.62,206,231.54,0.24,2,1,Lost
733,53,387.5,26,7286.77,4.09,6,0,Champions
1157,23,175.73,88,4920.79,2.51,5,1,Loyal
3295,10,134.34,140,1615.99,1.25,3,2,At Risk
2983,14,72.55,198,927.39,1.13,2,3,At Risk
2157,21,272.16,28,1708.69,1.76,5,1,Loyal
1063,22,227.09,22,4151.12,2.71,6,2,Loyal
2617,6,100.6,160,1578.23,1.03,2,1,At Risk
1168,19,186.2,73,2109.64,2.63,3,0,Loyal
3223,9,119.87,129,1980.53,0.78,3,2,At Risk
3637,8,55.1,146,1097.68,1.08,4,1,At Risk
2939,12,115.44,120,552.55,1.18,2,1,At Risk
4492,5,51.15,353,451.99,0.37,1,0,Lost
3141,16,139.27,174,1427.3,1.2,3,1,At Risk
144,32,545.12,12,14028.95,3.74,6,0,Champions
3578,15,104.42,117,1042.01,1.09,3,1,At Risk
2783,10,91.56,120,1295.33,0.81,2,3,At Risk
718,58,505.67,24,12573.1,4.29,8,1,Champions
1820,16,293.55,57,2632.7,3.39,3,2,Loyal
2503,5,149.48,109,1093.37,1.32,3,3,At Risk
4361,6,54.75,345,139.16,0.38,2,0,Lost
4172,5,49.84,206,75.6,0.37,1,1,Lost
396,31,595.32,18,9626.76,4.75,6,0,Champions
4837,1,67.84,327,427.53,0.46,2,0,Lost
4493,4,65.75,275,482.78,0.29,2,0,Lost
1366,24,152.62,64,1573.26,1.69,4,2,Loyal
4559,5,39.66,310,583.85,0.44,2,0,Lost
596,45,324.31,2,8373.46,5.03,6,0,Champions
3953,1,36.83,298,527.99,0.37,1,1,Lost
2915,7,58.33,110,795.1,1.3,4,2,At Risk
2327,26,254.31,70,3283.19,3.43,3,0,Loyal
3767,7,22.71,237,455.61,0.47,1,0,Lost
3441,13,101.46,155,1291.92,1.27,3,2,At Risk
3852,5,35.79,282,509.77,0.35,1,0,Lost
4133,7,67.5,292,452.71,0.47,2,0,Lost
4592,7,42.15,224,496.62,0.19,1,1,Lost
2144,15,129.7,37,2174.81,2.37,4,0,Loyal
1572,16,177.22,45,2988.16,2.5,6,0,Loyal
4080,7,26.82,207,300.84,0.31,1,1,Lost
1123,24,216.61,47,3135.51,2.25,3,1,Loyal
2787,19,110.7,153,1541.37,1.04,2,2,At Risk
2968,13,64.0,180,1676.93,0.71,2,3,At Risk
2505,6,105.57,102,1599.01,1.01,4,1,At Risk
3466,7,84.89,147,852.71,0.83,4,3,At Risk
676,34,349.09,19,6342.75,4.48,6,1,Champions
2809,7,66.01,170,1904.29,0.91,3,1,At Risk
3349,9,53.5,94,711.71,1.11,3,1,At Risk
729,33,321.73,22,5121.03,5.47,8,1,Champions
413,32,479.22,26,12645.28,5.41,9,1,Champions
3147,12,95.78,97,524.96,1.46,2,3,At Risk
1517,24,299.64,76,3118.24,1.98,5,2,Loyal
826,42,486.89,25,7242.93,5.9,7,1,Champions
3268,7,109.77,91,826.13,0.55,3,2,At Risk
3975,3,30.08,242,125.12,0.47,2,1,Lost
617,58,504.04,19,13071.56,5.65,6,1,Champions
115,45,461.13,4,5420.25,5.58,6,1,Champions
418,56,425.63,28,13539.62,5.92,8,1,Champions
3070,17,75.76,162,1545.91,0.7,4,1,At Risk
1626,16,171.25,57,3992.1,2.01,6,1,Loyal
4951,6,58.38,306,158.46,0.25,1,0,Lost
4186,1,72.69,264,165.97,0.49,2,1,Lost
2897,10,95.27,120,1172.83,1.3,4,1,At Risk
4672,1,77.64,273,334.86,0.32,2,0,Lost
2083,31,178.02,48,4741.5,2.36,5,2,Loyal
754,56,419.08,28,14184.26,4.43,6,0,Champions
2547,12,68.45,128,1367.14,1.5,3,3,At Risk
3970,2,36.73,219,430.1,0.31,1,0,Lost
3374,9,86.89,154,1229.93,1.42,4,1,At Risk
4108,3,20.84,209,316.85,0.21,1,0,Lost
2445,16,285.67,58,3579.43,3.29,4,2,Loyal
4381,5,35.04,339,319.35,0.13,1,0,Lost
1067,27,182.83,81,2039.22,2.46,3,1,Loyal
3914,4,27.02,314,227.1,0.28,1,1,Lost
3499,5,89.66,116,725.99,0.92,2,3,At Risk
2739,10,119.24,111,1305.36,1.25,3,1,At Risk
4001,6,21.98,200,210.76,0.29,2,0,Lost
1569,20,180.25,50,3676.87,2.59,4,1,Loyal
2428,30,195.9,88,2143.56,2.18,6,0,Loyal
3747,14,106.55,127,1960.89,1.01,2,2,At Risk
4640,6,72.16,303,86.55,0.21,2,1,Lost
1688,20,270.09,77,3191.59,3.06,3,1,Loyal
852,47,590.95,9,7653.26,5.27,9,1,Champions
3547,6,52.61,149,1242.33,1.47,3,3,At Risk
896,38,446.65,19,10464.3,5.45,7,0,Champions
4593,7,25.5,280,557.6,0.35,2,1,Lost
336,30,493.2,9,7892.45,5.51,8,1,Champions
2840,6,62.76,169,1204.44,0.61,2,3,At Risk
3088,13,82.68,176,1572.26,1.35,2,2,At Risk
1349,31,248.66,41,2466.3,3.28,5,1,Loyal
1016,33,158.76,52,3108.19,1.71,5,0,Loyal
2817,17,130.89,185,1360.65,0.74,4,1,At Risk
1632,31,111.64,49,4216.6,1.73,6,0,Loyal
2490,15,167.75,56,4057.23,3.18,4,2,Loyal
3731,15,69.23,168,1379.01,1.45,2,2,At Risk
3252,8,120.59,191,720.23,0.9,4,2,At Risk
4635,3,23.64,331,161.44,0.26,1,0,Lost
2071,17,229.15,83,2777.35,2.42,5,2,Loyal
4453,7,42.21,273,341.85,0.27,2,0,Lost
4883,5,45.85,202,262.68,0.48,1,1,Lost
1636,31,251.01,30,3002.17,2.06,5,1,Loyal
2480,16,102.91,61,4942.75,2.97,4,2,Loyal
2266,29,191.79,34,3809.88,2.26,3,0,Loyal
2960,7,85.51,129,1403.31,1.05,2,3,At Risk
4732,2,38.66,246,364.57,0.18,2,1,Lost
3060,18,143.84,145,1557.57,1.43,3,2,At Risk
2142,23,137.6,44,2541.41,2.1,6,1,Loyal
3119,12,126.36,186,1900.64,0.6,4,2,At Risk
4726,6,32.12,214,594.6,0.43,2,1,Lost
4046,3,75.5,281,219.53,0.29,2,1,Lost
3357,10,84.08,169,1807.31,1.16,2,3,At Risk
2745,19,92.77,126,1276.8,0.74,2,2,At Risk
3507,8,79.11,141,1414.17,0.96,3,1,At Risk
1680,27,201.79,71,1523.75,2.69,5,1,Loyal
4250,7,59.57,214,241.11,0.26,1,1,Lost
3148,17,87.58,197,1627.33,0.76,3,2,At Risk
2295,18,182.42,83,3320.74,3.3,4,1,Loyal
581,55,563.24,8,8156.27,4.35,9,0,Champions
1471,17,122.84,80,4270.93,3.07,5,1,Loyal
4071,3,45.29,258,307.16,0.49,2,0,Lost
3344,7,109.55,148,1421.5,1.04,2,1,At Risk
4584,6,64.23,306,318.48,0.43,2,0,Lost
3673,9,79.26,154,1703.6,0.62,4,2,At Risk
560,59,366.15,21,9327.29,4.79,8,1,Champions
2850,11,86.69,182,606.8,1.46,2,1,At Risk
513,33,306.38,9,5543.32,4.71,6,1,Champions
1082,30,281.2,61,2906.44,2.95,5,0,Loyal
1665,21,158.07,33,4707.48,2.18,6,0,Loyal
1013,16,243.57,20,2085.55,2.21,6,2,Loyal
1932,19,274.43,76,3624.01,1.76,4,2,Loyal
1151,17,246.95,55,2374.57,2.83,3,1,Loyal
2839,16,95.79,123,894.73,1.43,4,1,At Risk
117,47,523.63,5,14180.77,5.51,9,1,Champions
741,52,596.0,23,5291.7,3.66,9,0,Champions
4807,2,33.84,229,336.6,0.2,1,1,Lost
3676,15,63.62,177,1545.17,0.52,4,3,At Risk
831,36,572.71,21,8029.31,5.42,7,0,Champions
120,53,385.13,3,7922.18,4.32,9,0,Champions
4854,7,75.43,317,197.79,0.29,1,1,Lost
4739,6,66.33,350,525.14,0.32,2,0,Lost
636,30,489.54,4,8980.05,4.12,6,1,Champions
4466,1,29.82,359,125.58,0.48,1,1,Lost
4365,2,42.72,363,450.14,0.18,2,0,Lost
4143,5,70.82,354,84.32,0.29,1,0,Lost
992,32,540.91,10,12365.35,5.08,8,1,Champions
877,41,317.13,7,12011.7,5.36,8,0,Champions
5,40,481.85,7,10233.3,5.52,7,1,Champions
3052,11,121.07,132,917.08,1.22,4,2,At Risk
3125,18,55.82,135,604.03,1.26,2,1,At Risk
2661,19,149.14,179,1214.91,1.18,2,3,At Risk
2492,16,271.58,89,4001.84,2.31,5,0,Loyal
3855,4,25.6,355,586.24,0.32,2,0,Lost
1716,26,180.9,68,3999.46,2.2,4,0,Loyal
1149,18,198.58,39,4816.37,2.94,3,2,Loyal
3262,18,51.21,193,1223.02,1.13,3,1,At Risk
575,48,367.33,18,11778.13,3.1,9,1,Champions
3770,1,79.64,320,522.38,0.12,1,1,Lost
3737,18,77.33,100,684.87,1.21,4,2,At Risk
4147,4,36.69,294,192.36,0.13,1,1,Lost
854,59,370.82,4,7965.6,3.25,9,1,Champions
1983,21,181.76,34,3171.21,2.5,5,2,Loyal
2775,17,119.02,190,537.07,1.48,3,3,At Risk
1167,34,224.48,29,4027.34,1.59,3,0,Loyal
972,54,482.37,15,7972.91,3.88,8,0,Champions
2702,18,95.56,129,1519.76,0.8,4,1,At Risk
4496,4,47.07,271,154.22,0.19,1,1,Lost
3848,3,62.59,215,300.73,0.14,1,1,Lost
2369,31,237.09,34,4858.5,3.0,5,0,Loyal
4116,1,79.35,340,157.23,0.43,2,1,Lost
4132,2,62.23,329,408.09,0.38,2,0,Lost
2951,14,91.48,151,1043.62,0.63,4,2,At Risk
525,57,595.23,26,12409.04,5.39,6,0,Champions
2456,34,212.77,87,2889.19,2.54,6,0,Loyal
1842,26,198.37,71,3962.28,1.51,6,1,Loyal
538,51,596.32,16,5892.9,3.0,6,0,Champions
2807,12,56.86,150,1710.75,0.5,4,2,At Risk
4342,5,40.43,284,314.19,0.18,1,0,Lost
3176,8,113.66,91,731.91,1.17,4,3,At Risk
785,36,347.86,22,9194.48,5.48,6,0,Champions
4058,4,78.89,323,239.51,0.15,1,0,Lost
1410,32,259.79,66,2048.27,1.93,6,2,Loyal
2538,15,83.28,197,1122.57,1.42,2,1,At Risk
155,38,427.63,17,14954.38,5.09,6,1,Champions
3010,8,116.95,118,1029.12,1.39,4,1,At Risk
1687,30,280.57,89,4542.73,1.75,5,1,Loyal
2902,18,143.92,168,1432.59,0.52,3,2,At Risk
4950,2,34.83,252,441.98,0.24,1,0,Lost
3864,6,43.82,357,155.81,0.13,2,0,Lost
2734,18,80.79,131,1260.02,1.41,2,1,At Risk
1896,19,292.38,66,3084.69,1.72,6,1,Loyal
570,39,418.87,7,7119.94,4.85,7,0,Champions
1817,28,267.67,49,2270.0,2.85,6,0,Loyal
2066,16,124.58,36,4890.42,3.11,6,1,Loyal
128,58,330.53,4,13293.95,3.5,8,1,Champions
3395,17,122.26,119,1252.78,0.59,3,2,At Risk
3328,6,65.15,189,723.03,1.25,4,2,At Risk
4987,4,44.64,330,533.62,0.22,2,1,Lost
2976,8,60.0,125,776.94,0.63,3,2,At Risk
981,32,569.41,26,11760.26,5.54,8,0,Champions
2301,19,174.22,36,3026.15,1.99,4,0,Loyal
191,42,538.58,20,5709.32,5.37,8,1,Champions
1140,24,153.88,20,2890.35,2.58,6,2,Loyal
700,39,559.31,28,14514.3,3.36,8,1,Champions
4781,7,59.32,248,116.69,0.45,2,0,Lost
